username,weekday_number,hour,day_part,is_weekend,plays_count,plays_share_user,weekday,weekend
Babs_05,0,0,Ночь,False,26,0.000772,Понедельник,Будни
Babs_05,0,1,Ночь,False,43,0.001276,Понедельник,Будни
Babs_05,0,2,Ночь,False,17,0.000505,Понедельник,Будни
Babs_05,0,3,Ночь,False,9,0.000267,Понедельник,Будни
Babs_05,0,4,Ночь,False,1,3e-05,Понедельник,Будни
Babs_05,0,5,Ночь,False,4,0.000119,Понедельник,Будни
Babs_05,0,6,Утро,False,7,0.000208,Понедельник,Будни
Babs_05,0,7,Утро,False,20,0.000594,Понедельник,Будни
Babs_05,0,8,Утро,False,11,0.000326,Понедельник,Будни
Babs_05,0,9,Утро,False,20,0.000594,Понедельник,Будни
Babs_05,0,10,Утро,False,35,0.001039,Понедельник,Будни
Babs_05,0,11,Утро,False,65,0.001929,Понедельник,Будни
Babs_05,0,12,День,False,37,0.001098,Понедельник,Будни
Babs_05,0,13,День,False,71,0.002107,Понедельник,Будни
Babs_05,0,14,День,False,61,0.00181,Понедельник,Будни
Babs_05,0,15,День,False,51,0.001514,Понедельник,Будни
Babs_05,0,16,День,False,42,0.001246,Понедельник,Будни
Babs_05,0,17,День,False,74,0.002196,Понедельник,Будни
Babs_05,0,18,Вечер,False,64,0.001899,Понедельник,Будни
Babs_05,0,19,Вечер,False,43,0.001276,Понедельник,Будни
Babs_05,0,20,Вечер,False,23,0.000683,Понедельник,Будни
Babs_05,0,21,Вечер,False,51,0.001514,Понедельник,Будни
Babs_05,0,22,Вечер,False,35,0.001039,Понедельник,Будни
Babs_05,0,23,Вечер,False,25,0.000742,Понедельник,Будни
Babs_05,1,0,Ночь,False,53,0.001573,Вторник,Будни
Babs_05,1,1,Ночь,False,41,0.001217,Вторник,Будни
Babs_05,1,2,Ночь,False,48,0.001425,Вторник,Будни
Babs_05,1,3,Ночь,False,47,0.001395,Вторник,Будни
Babs_05,1,4,Ночь,False,29,0.000861,Вторник,Будни
Babs_05,1,5,Ночь,False,33,0.000979,Вторник,Будни
Babs_05,1,6,Утро,False,12,0.000356,Вторник,Будни
Babs_05,1,7,Утро,False,31,0.00092,Вторник,Будни
Babs_05,1,8,Утро,False,27,0.000801,Вторник,Будни
Babs_05,1,9,Утро,False,28,0.000831,Вторник,Будни
Babs_05,1,10,Утро,False,56,0.001662,Вторник,Будни
Babs_05,1,11,Утро,False,87,0.002582,Вторник,Будни
Babs_05,1,12,День,False,104,0.003087,Вторник,Будни
Babs_05,1,13,День,False,57,0.001692,Вторник,Будни
Babs_05,1,14,День,False,68,0.002018,Вторник,Будни
Babs_05,1,15,День,False,105,0.003116,Вторник,Будни
Babs_05,1,16,День,False,74,0.002196,Вторник,Будни
Babs_05,1,17,День,False,73,0.002166,Вторник,Будни
Babs_05,1,18,Вечер,False,129,0.003828,Вторник,Будни
Babs_05,1,19,Вечер,False,98,0.002908,Вторник,Будни
Babs_05,1,20,Вечер,False,13,0.000386,Вторник,Будни
Babs_05,1,21,Вечер,False,14,0.000415,Вторник,Будни
Babs_05,1,22,Вечер,False,31,0.00092,Вторник,Будни
Babs_05,1,23,Вечер,False,15,0.000445,Вторник,Будни
Babs_05,2,0,Ночь,False,51,0.001514,Среда,Будни
Babs_05,2,1,Ночь,False,64,0.001899,Среда,Будни
Babs_05,2,2,Ночь,False,64,0.001899,Среда,Будни
Babs_05,2,3,Ночь,False,47,0.001395,Среда,Будни
Babs_05,2,4,Ночь,False,29,0.000861,Среда,Будни
Babs_05,2,5,Ночь,False,24,0.000712,Среда,Будни
Babs_05,2,6,Утро,False,11,0.000326,Среда,Будни
Babs_05,2,7,Утро,False,38,0.001128,Среда,Будни
Babs_05,2,8,Утро,False,62,0.00184,Среда,Будни
Babs_05,2,9,Утро,False,55,0.001632,Среда,Будни
Babs_05,2,10,Утро,False,106,0.003146,Среда,Будни
Babs_05,2,11,Утро,False,119,0.003532,Среда,Будни
Babs_05,2,12,День,False,97,0.002879,Среда,Будни
Babs_05,2,13,День,False,121,0.003591,Среда,Будни
Babs_05,2,14,День,False,81,0.002404,Среда,Будни
Babs_05,2,15,День,False,78,0.002315,Среда,Будни
Babs_05,2,16,День,False,95,0.002819,Среда,Будни
Babs_05,2,17,День,False,54,0.001603,Среда,Будни
Babs_05,2,18,Вечер,False,45,0.001336,Среда,Будни
Babs_05,2,19,Вечер,False,58,0.001721,Среда,Будни
Babs_05,2,20,Вечер,False,88,0.002612,Среда,Будни
Babs_05,2,21,Вечер,False,41,0.001217,Среда,Будни
Babs_05,2,22,Вечер,False,71,0.002107,Среда,Будни
Babs_05,2,23,Вечер,False,131,0.003888,Среда,Будни
Babs_05,3,0,Ночь,False,69,0.002048,Четверг,Будни
Babs_05,3,1,Ночь,False,44,0.001306,Четверг,Будни
Babs_05,3,2,Ночь,False,33,0.000979,Четверг,Будни
Babs_05,3,3,Ночь,False,37,0.001098,Четверг,Будни
Babs_05,3,4,Ночь,False,17,0.000505,Четверг,Будни
Babs_05,3,5,Ночь,False,18,0.000534,Четверг,Будни
Babs_05,3,6,Утро,False,34,0.001009,Четверг,Будни
Babs_05,3,7,Утро,False,57,0.001692,Четверг,Будни
Babs_05,3,8,Утро,False,69,0.002048,Четверг,Будни
Babs_05,3,9,Утро,False,41,0.001217,Четверг,Будни
Babs_05,3,10,Утро,False,80,0.002374,Четверг,Будни
Babs_05,3,11,Утро,False,65,0.001929,Четверг,Будни
Babs_05,3,12,День,False,85,0.002523,Четверг,Будни
Babs_05,3,13,День,False,166,0.004927,Четверг,Будни
Babs_05,3,14,День,False,174,0.005164,Четверг,Будни
Babs_05,3,15,День,False,116,0.003443,Четверг,Будни
Babs_05,3,16,День,False,167,0.004956,Четверг,Будни
Babs_05,3,17,День,False,147,0.004363,Четверг,Будни
Babs_05,3,18,Вечер,False,134,0.003977,Четверг,Будни
Babs_05,3,19,Вечер,False,84,0.002493,Четверг,Будни
Babs_05,3,20,Вечер,False,95,0.002819,Четверг,Будни
Babs_05,3,21,Вечер,False,131,0.003888,Четверг,Будни
Babs_05,3,22,Вечер,False,113,0.003354,Четверг,Будни
Babs_05,3,23,Вечер,False,128,0.003799,Четверг,Будни
Babs_05,4,0,Ночь,False,93,0.00276,Пятница,Будни
Babs_05,4,1,Ночь,False,57,0.001692,Пятница,Будни
Babs_05,4,2,Ночь,False,84,0.002493,Пятница,Будни
Babs_05,4,3,Ночь,False,78,0.002315,Пятница,Будни
Babs_05,4,4,Ночь,False,55,0.001632,Пятница,Будни
Babs_05,4,5,Ночь,False,56,0.001662,Пятница,Будни
Babs_05,4,6,Утро,False,119,0.003532,Пятница,Будни
Babs_05,4,7,Утро,False,94,0.00279,Пятница,Будни
Babs_05,4,8,Утро,False,91,0.002701,Пятница,Будни
Babs_05,4,9,Утро,False,108,0.003205,Пятница,Будни
Babs_05,4,10,Утро,False,182,0.005401,Пятница,Будни
Babs_05,4,11,Утро,False,175,0.005194,Пятница,Будни
Babs_05,4,12,День,False,200,0.005936,Пятница,Будни
Babs_05,4,13,День,False,247,0.00733,Пятница,Будни
Babs_05,4,14,День,False,296,0.008785,Пятница,Будни
Babs_05,4,15,День,False,295,0.008755,Пятница,Будни
Babs_05,4,16,День,False,254,0.007538,Пятница,Будни
Babs_05,4,17,День,False,245,0.007271,Пятница,Будни
Babs_05,4,18,Вечер,False,267,0.007924,Пятница,Будни
Babs_05,4,19,Вечер,False,289,0.008577,Пятница,Будни
Babs_05,4,20,Вечер,False,298,0.008844,Пятница,Будни
Babs_05,4,21,Вечер,False,269,0.007983,Пятница,Будни
Babs_05,4,22,Вечер,False,261,0.007746,Пятница,Будни
Babs_05,4,23,Вечер,False,284,0.008429,Пятница,Будни
Babs_05,5,0,Ночь,True,185,0.00549,Суббота,Выходные
Babs_05,5,1,Ночь,True,182,0.005401,Суббота,Выходные
Babs_05,5,2,Ночь,True,198,0.005876,Суббота,Выходные
Babs_05,5,3,Ночь,True,175,0.005194,Суббота,Выходные
Babs_05,5,4,Ночь,True,179,0.005312,Суббота,Выходные
Babs_05,5,5,Ночь,True,148,0.004392,Суббота,Выходные
Babs_05,5,6,Утро,True,83,0.002463,Суббота,Выходные
Babs_05,5,7,Утро,True,72,0.002137,Суббота,Выходные
Babs_05,5,8,Утро,True,108,0.003205,Суббота,Выходные
Babs_05,5,9,Утро,True,184,0.005461,Суббота,Выходные
Babs_05,5,10,Утро,True,283,0.008399,Суббота,Выходные
Babs_05,5,11,Утро,True,385,0.011426,Суббота,Выходные
Babs_05,5,12,День,True,365,0.010832,Суббота,Выходные
Babs_05,5,13,День,True,343,0.01018,Суббота,Выходные
Babs_05,5,14,День,True,262,0.007776,Суббота,Выходные
Babs_05,5,15,День,True,327,0.009705,Суббота,Выходные
Babs_05,5,16,День,True,319,0.009467,Суббота,Выходные
Babs_05,5,17,День,True,406,0.012049,Суббота,Выходные
Babs_05,5,18,Вечер,True,442,0.013118,Суббота,Выходные
Babs_05,5,19,Вечер,True,443,0.013147,Суббота,Выходные
Babs_05,5,20,Вечер,True,331,0.009823,Суббота,Выходные
Babs_05,5,21,Вечер,True,331,0.009823,Суббота,Выходные
Babs_05,5,22,Вечер,True,415,0.012316,Суббота,Выходные
Babs_05,5,23,Вечер,True,436,0.01294,Суббота,Выходные
Babs_05,6,0,Ночь,True,457,0.013563,Воскресенье,Выходные
Babs_05,6,1,Ночь,True,274,0.008132,Воскресенье,Выходные
Babs_05,6,2,Ночь,True,292,0.008666,Воскресенье,Выходные
Babs_05,6,3,Ночь,True,230,0.006826,Воскресенье,Выходные
Babs_05,6,4,Ночь,True,320,0.009497,Воскресенье,Выходные
Babs_05,6,5,Ночь,True,307,0.009111,Воскресенье,Выходные
Babs_05,6,6,Утро,True,293,0.008696,Воскресенье,Выходные
Babs_05,6,7,Утро,True,284,0.008429,Воскресенье,Выходные
Babs_05,6,8,Утро,True,353,0.010476,Воскресенье,Выходные
Babs_05,6,9,Утро,True,267,0.007924,Воскресенье,Выходные
Babs_05,6,10,Утро,True,459,0.013622,Воскресенье,Выходные
Babs_05,6,11,Утро,True,630,0.018697,Воскресенье,Выходные
Babs_05,6,12,День,True,601,0.017836,Воскресенье,Выходные
Babs_05,6,13,День,True,671,0.019914,Воскресенье,Выходные
Babs_05,6,14,День,True,721,0.021398,Воскресенье,Выходные
Babs_05,6,15,День,True,808,0.02398,Воскресенье,Выходные
