session_id,session_number,username,session_start,session_end,session_date,year,month_number,weekday_number,start_hour,end_hour,day_part_start,is_weekend,plays_count,duration_minutes,active_hours_count,month,weekday,weekend
908,16,isaac,2021-01-15 20:05:00,2021-01-15 20:55:00,2021-01-15,2021,1,4,20,20,Вечер,False,15,50,1,Январь,Пятница,Будни
909,17,isaac,2021-01-16 11:14:00,2021-01-16 12:13:00,2021-01-16,2021,1,5,11,12,Утро,True,10,59,2,Январь,Суббота,Выходные
910,18,isaac,2021-01-16 19:16:00,2021-01-16 19:16:00,2021-01-16,2021,1,5,19,19,Вечер,True,1,0,1,Январь,Суббота,Выходные
911,19,isaac,2021-01-16 21:38:00,2021-01-16 23:00:00,2021-01-16,2021,1,5,21,23,Вечер,True,15,82,3,Январь,Суббота,Выходные
912,20,isaac,2021-01-17 12:01:00,2021-01-17 13:43:00,2021-01-17,2021,1,6,12,13,День,True,36,102,2,Январь,Воскресенье,Выходные
913,21,isaac,2021-01-17 16:27:00,2021-01-17 16:27:00,2021-01-17,2021,1,6,16,16,День,True,1,0,1,Январь,Воскресенье,Выходные
914,22,isaac,2021-01-17 17:53:00,2021-01-17 18:53:00,2021-01-17,2021,1,6,17,18,День,True,8,60,2,Январь,Воскресенье,Выходные
915,23,isaac,2021-01-17 23:07:00,2021-01-18 00:11:00,2021-01-17,2021,1,6,23,0,Вечер,True,17,64,2,Январь,Воскресенье,Выходные
916,24,isaac,2021-01-18 10:36:00,2021-01-18 12:03:00,2021-01-18,2021,1,0,10,12,Утро,False,32,87,3,Январь,Понедельник,Будни
917,25,isaac,2021-01-18 13:11:00,2021-01-18 13:11:00,2021-01-18,2021,1,0,13,13,День,False,1,0,1,Январь,Понедельник,Будни
918,26,isaac,2021-01-18 14:17:00,2021-01-18 14:59:00,2021-01-18,2021,1,0,14,14,День,False,8,42,1,Январь,Понедельник,Будни
919,27,isaac,2021-01-18 16:21:00,2021-01-18 16:21:00,2021-01-18,2021,1,0,16,16,День,False,1,0,1,Январь,Понедельник,Будни
920,28,isaac,2021-01-19 08:41:00,2021-01-19 09:15:00,2021-01-19,2021,1,1,8,9,Утро,False,7,34,2,Январь,Вторник,Будни
921,29,isaac,2021-01-19 12:13:00,2021-01-19 12:16:00,2021-01-19,2021,1,1,12,12,День,False,3,3,1,Январь,Вторник,Будни
922,30,isaac,2021-01-19 13:19:00,2021-01-19 13:19:00,2021-01-19,2021,1,1,13,13,День,False,1,0,1,Январь,Вторник,Будни
923,31,isaac,2021-01-19 19:11:00,2021-01-19 20:50:00,2021-01-19,2021,1,1,19,20,Вечер,False,19,99,2,Январь,Вторник,Будни
924,32,isaac,2021-01-20 13:57:00,2021-01-20 14:03:00,2021-01-20,2021,1,2,13,14,День,False,2,6,2,Январь,Среда,Будни
925,33,isaac,2021-01-20 15:42:00,2021-01-20 15:42:00,2021-01-20,2021,1,2,15,15,День,False,1,0,1,Январь,Среда,Будни
926,34,isaac,2021-01-20 22:27:00,2021-01-20 22:34:00,2021-01-20,2021,1,2,22,22,Вечер,False,2,7,1,Январь,Среда,Будни
927,35,isaac,2021-01-21 16:47:00,2021-01-21 18:16:00,2021-01-21,2021,1,3,16,18,День,False,20,89,3,Январь,Четверг,Будни
928,36,isaac,2021-01-21 19:39:00,2021-01-21 20:02:00,2021-01-21,2021,1,3,19,20,Вечер,False,2,23,2,Январь,Четверг,Будни
929,37,isaac,2021-01-22 08:50:00,2021-01-22 08:50:00,2021-01-22,2021,1,4,8,8,Утро,False,1,0,1,Январь,Пятница,Будни
930,38,isaac,2021-01-22 13:49:00,2021-01-22 16:10:00,2021-01-22,2021,1,4,13,16,День,False,13,141,4,Январь,Пятница,Будни
931,39,isaac,2021-01-23 09:25:00,2021-01-23 09:46:00,2021-01-23,2021,1,5,9,9,Утро,True,5,21,1,Январь,Суббота,Выходные
932,40,isaac,2021-01-23 12:03:00,2021-01-23 12:54:00,2021-01-23,2021,1,5,12,12,День,True,5,51,1,Январь,Суббота,Выходные
933,41,isaac,2021-01-23 14:19:00,2021-01-23 14:19:00,2021-01-23,2021,1,5,14,14,День,True,1,0,1,Январь,Суббота,Выходные
934,42,isaac,2021-01-23 15:13:00,2021-01-23 15:13:00,2021-01-23,2021,1,5,15,15,День,True,1,0,1,Январь,Суббота,Выходные
935,43,isaac,2021-01-23 15:49:00,2021-01-23 15:49:00,2021-01-23,2021,1,5,15,15,День,True,1,0,1,Январь,Суббота,Выходные
936,44,isaac,2021-01-24 12:27:00,2021-01-24 12:27:00,2021-01-24,2021,1,6,12,12,День,True,1,0,1,Январь,Воскресенье,Выходные
937,45,isaac,2021-01-24 17:37:00,2021-01-24 18:22:00,2021-01-24,2021,1,6,17,18,День,True,4,45,2,Январь,Воскресенье,Выходные
938,46,isaac,2021-01-24 22:19:00,2021-01-24 23:38:00,2021-01-24,2021,1,6,22,23,Вечер,True,19,79,2,Январь,Воскресенье,Выходные
939,47,isaac,2021-01-25 02:27:00,2021-01-25 02:27:00,2021-01-25,2021,1,0,2,2,Ночь,False,1,0,1,Январь,Понедельник,Будни
940,48,isaac,2021-01-25 08:58:00,2021-01-25 09:27:00,2021-01-25,2021,1,0,8,9,Утро,False,9,29,2,Январь,Понедельник,Будни
941,49,isaac,2021-01-25 10:44:00,2021-01-25 11:02:00,2021-01-25,2021,1,0,10,11,Утро,False,4,18,2,Январь,Понедельник,Будни
942,50,isaac,2021-01-25 14:20:00,2021-01-25 14:20:00,2021-01-25,2021,1,0,14,14,День,False,1,0,1,Январь,Понедельник,Будни
943,51,isaac,2021-01-25 20:05:00,2021-01-25 20:48:00,2021-01-25,2021,1,0,20,20,Вечер,False,13,43,1,Январь,Понедельник,Будни
944,52,isaac,2021-01-25 23:51:00,2021-01-26 00:43:00,2021-01-25,2021,1,0,23,0,Вечер,False,17,52,2,Январь,Понедельник,Будни
945,53,isaac,2021-01-26 06:00:00,2021-01-26 07:18:00,2021-01-26,2021,1,1,6,7,Утро,False,20,78,2,Январь,Вторник,Будни
946,54,isaac,2021-01-26 07:58:00,2021-01-26 08:01:00,2021-01-26,2021,1,1,7,8,Утро,False,3,3,2,Январь,Вторник,Будни
947,55,isaac,2021-01-26 08:33:00,2021-01-26 08:33:00,2021-01-26,2021,1,1,8,8,Утро,False,1,0,1,Январь,Вторник,Будни
948,56,isaac,2021-01-26 10:13:00,2021-01-26 10:44:00,2021-01-26,2021,1,1,10,10,Утро,False,7,31,1,Январь,Вторник,Будни
949,57,isaac,2021-01-26 11:43:00,2021-01-26 11:43:00,2021-01-26,2021,1,1,11,11,Утро,False,1,0,1,Январь,Вторник,Будни
950,58,isaac,2021-01-26 16:08:00,2021-01-26 16:21:00,2021-01-26,2021,1,1,16,16,День,False,5,13,1,Январь,Вторник,Будни
951,59,isaac,2021-01-26 17:28:00,2021-01-26 19:16:00,2021-01-26,2021,1,1,17,19,День,False,34,108,3,Январь,Вторник,Будни
952,60,isaac,2021-01-26 21:36:00,2021-01-26 21:47:00,2021-01-26,2021,1,1,21,21,Вечер,False,5,11,1,Январь,Вторник,Будни
953,61,isaac,2021-01-26 22:20:00,2021-01-26 22:20:00,2021-01-26,2021,1,1,22,22,Вечер,False,1,0,1,Январь,Вторник,Будни
954,62,isaac,2021-01-26 22:57:00,2021-01-26 23:05:00,2021-01-26,2021,1,1,22,23,Вечер,False,3,8,2,Январь,Вторник,Будни
955,63,isaac,2021-01-26 23:36:00,2021-01-27 00:49:00,2021-01-26,2021,1,1,23,0,Вечер,False,17,73,2,Январь,Вторник,Будни
956,64,isaac,2021-01-27 02:04:00,2021-01-27 02:48:00,2021-01-27,2021,1,2,2,2,Ночь,False,11,44,1,Январь,Среда,Будни
957,65,isaac,2021-01-27 04:16:00,2021-01-27 04:16:00,2021-01-27,2021,1,2,4,4,Ночь,False,1,0,1,Январь,Среда,Будни
958,66,isaac,2021-01-27 06:00:00,2021-01-27 06:35:00,2021-01-27,2021,1,2,6,6,Утро,False,10,35,1,Январь,Среда,Будни
959,67,isaac,2021-01-27 08:40:00,2021-01-27 08:53:00,2021-01-27,2021,1,2,8,8,Утро,False,3,13,1,Январь,Среда,Будни
960,68,isaac,2021-01-27 09:41:00,2021-01-27 09:41:00,2021-01-27,2021,1,2,9,9,Утро,False,1,0,1,Январь,Среда,Будни
961,69,isaac,2021-01-27 13:27:00,2021-01-27 13:39:00,2021-01-27,2021,1,2,13,13,День,False,3,12,1,Январь,Среда,Будни
962,70,isaac,2021-01-27 15:21:00,2021-01-27 15:21:00,2021-01-27,2021,1,2,15,15,День,False,1,0,1,Январь,Среда,Будни
963,71,isaac,2021-01-27 16:12:00,2021-01-27 16:12:00,2021-01-27,2021,1,2,16,16,День,False,1,0,1,Январь,Среда,Будни
964,72,isaac,2021-01-27 16:50:00,2021-01-27 16:50:00,2021-01-27,2021,1,2,16,16,День,False,1,0,1,Январь,Среда,Будни
965,73,isaac,2021-01-27 17:39:00,2021-01-27 18:21:00,2021-01-27,2021,1,2,17,18,День,False,10,42,2,Январь,Среда,Будни
966,74,isaac,2021-01-27 19:43:00,2021-01-27 20:49:00,2021-01-27,2021,1,2,19,20,Вечер,False,23,66,2,Январь,Среда,Будни
967,75,isaac,2021-01-28 03:02:00,2021-01-28 03:02:00,2021-01-28,2021,1,3,3,3,Ночь,False,1,0,1,Январь,Четверг,Будни
968,76,isaac,2021-01-28 03:47:00,2021-01-28 03:47:00,2021-01-28,2021,1,3,3,3,Ночь,False,1,0,1,Январь,Четверг,Будни
969,77,isaac,2021-01-28 13:22:00,2021-01-28 14:35:00,2021-01-28,2021,1,3,13,14,День,False,20,73,2,Январь,Четверг,Будни
970,78,isaac,2021-01-28 15:40:00,2021-01-28 18:40:00,2021-01-28,2021,1,3,15,18,День,False,78,180,4,Январь,Четверг,Будни
971,79,isaac,2021-01-28 19:16:00,2021-01-28 19:51:00,2021-01-28,2021,1,3,19,19,Вечер,False,21,35,1,Январь,Четверг,Будни
972,80,isaac,2021-01-28 20:38:00,2021-01-28 20:38:00,2021-01-28,2021,1,3,20,20,Вечер,False,1,0,1,Январь,Четверг,Будни
973,81,isaac,2021-01-28 21:50:00,2021-01-28 21:59:00,2021-01-28,2021,1,3,21,21,Вечер,False,2,9,1,Январь,Четверг,Будни
974,82,isaac,2021-01-28 22:32:00,2021-01-28 23:16:00,2021-01-28,2021,1,3,22,23,Вечер,False,9,44,2,Январь,Четверг,Будни
975,83,isaac,2021-01-29 05:27:00,2021-01-29 20:03:00,2021-01-29,2021,1,4,5,20,Ночь,False,355,876,16,Январь,Пятница,Будни
976,84,isaac,2021-01-29 20:49:00,2021-01-30 03:29:00,2021-01-29,2021,1,4,20,3,Вечер,False,115,400,8,Январь,Пятница,Будни
977,85,isaac,2021-01-30 04:23:00,2021-01-30 05:20:00,2021-01-30,2021,1,5,4,5,Ночь,True,20,57,2,Январь,Суббота,Выходные
978,86,isaac,2021-01-30 07:44:00,2021-01-30 07:44:00,2021-01-30,2021,1,5,7,7,Утро,True,1,0,1,Январь,Суббота,Выходные
979,87,isaac,2021-01-30 09:06:00,2021-01-30 10:30:00,2021-01-30,2021,1,5,9,10,Утро,True,31,84,2,Январь,Суббота,Выходные
980,88,isaac,2021-01-30 11:13:00,2021-01-30 11:34:00,2021-01-30,2021,1,5,11,11,Утро,True,3,21,1,Январь,Суббота,Выходные
981,89,isaac,2021-01-30 12:23:00,2021-01-30 20:57:00,2021-01-30,2021,1,5,12,20,День,True,230,514,9,Январь,Суббота,Выходные
982,90,isaac,2021-01-30 21:37:00,2021-01-30 23:36:00,2021-01-30,2021,1,5,21,23,Вечер,True,16,119,3,Январь,Суббота,Выходные
983,91,isaac,2021-01-31 08:10:00,2021-01-31 14:47:00,2021-01-31,2021,1,6,8,14,Утро,True,172,397,7,Январь,Воскресенье,Выходные
984,92,isaac,2021-01-31 15:38:00,2021-01-31 16:55:00,2021-01-31,2021,1,6,15,16,День,True,26,77,2,Январь,Воскресенье,Выходные
985,93,isaac,2021-01-31 17:36:00,2021-01-31 19:09:00,2021-01-31,2021,1,6,17,19,День,True,26,93,3,Январь,Воскресенье,Выходные
986,94,isaac,2021-01-31 19:45:00,2021-01-31 23:58:00,2021-01-31,2021,1,6,19,23,Вечер,True,91,253,5,Январь,Воскресенье,Выходные
987,1,jajo,2021-01-06 14:44:00,2021-01-06 16:07:00,2021-01-06,2021,1,2,14,16,День,False,21,83,3,Январь,Среда,Будни
988,2,jajo,2021-01-14 14:40:00,2021-01-14 15:03:00,2021-01-14,2021,1,3,14,15,День,False,8,23,2,Январь,Четверг,Будни
989,3,jajo,2021-01-15 13:51:00,2021-01-15 14:23:00,2021-01-15,2021,1,4,13,14,День,False,11,32,2,Январь,Пятница,Будни
990,4,jajo,2021-01-15 16:27:00,2021-01-15 16:27:00,2021-01-15,2021,1,4,16,16,День,False,1,0,1,Январь,Пятница,Будни
991,5,jajo,2021-01-15 20:05:00,2021-01-15 20:53:00,2021-01-15,2021,1,4,20,20,Вечер,False,12,48,1,Январь,Пятница,Будни
992,6,jajo,2021-01-16 11:14:00,2021-01-16 11:47:00,2021-01-16,2021,1,5,11,11,Утро,True,8,33,1,Январь,Суббота,Выходные
993,7,jajo,2021-01-16 19:16:00,2021-01-16 19:16:00,2021-01-16,2021,1,5,19,19,Вечер,True,1,0,1,Январь,Суббота,Выходные
994,8,jajo,2021-01-16 21:38:00,2021-01-16 23:00:00,2021-01-16,2021,1,5,21,23,Вечер,True,15,82,3,Январь,Суббота,Выходные
995,9,jajo,2021-01-17 12:01:00,2021-01-17 13:01:00,2021-01-17,2021,1,6,12,13,День,True,17,60,2,Январь,Воскресенье,Выходные
996,10,jajo,2021-01-17 17:53:00,2021-01-17 18:53:00,2021-01-17,2021,1,6,17,18,День,True,7,60,2,Январь,Воскресенье,Выходные
997,11,jajo,2021-01-18 10:36:00,2021-01-18 12:03:00,2021-01-18,2021,1,0,10,12,Утро,False,32,87,3,Январь,Понедельник,Будни
998,12,jajo,2021-01-18 13:11:00,2021-01-18 13:11:00,2021-01-18,2021,1,0,13,13,День,False,1,0,1,Январь,Понедельник,Будни
999,13,jajo,2021-01-18 14:17:00,2021-01-18 14:59:00,2021-01-18,2021,1,0,14,14,День,False,8,42,1,Январь,Понедельник,Будни
1000,14,jajo,2021-01-18 16:21:00,2021-01-18 16:21:00,2021-01-18,2021,1,0,16,16,День,False,1,0,1,Январь,Понедельник,Будни
1001,15,jajo,2021-01-19 08:41:00,2021-01-19 09:15:00,2021-01-19,2021,1,1,8,9,Утро,False,7,34,2,Январь,Вторник,Будни
1002,16,jajo,2021-01-20 22:27:00,2021-01-20 22:34:00,2021-01-20,2021,1,2,22,22,Вечер,False,2,7,1,Январь,Среда,Будни
1003,17,jajo,2021-01-22 08:50:00,2021-01-22 08:50:00,2021-01-22,2021,1,4,8,8,Утро,False,1,0,1,Январь,Пятница,Будни
1004,18,jajo,2021-01-23 12:03:00,2021-01-23 12:07:00,2021-01-23,2021,1,5,12,12,День,True,2,4,1,Январь,Суббота,Выходные
1005,19,jajo,2021-01-25 23:51:00,2021-01-26 00:43:00,2021-01-25,2021,1,0,23,0,Вечер,False,17,52,2,Январь,Понедельник,Будни
1006,20,jajo,2021-01-26 06:00:00,2021-01-26 07:18:00,2021-01-26,2021,1,1,6,7,Утро,False,20,78,2,Январь,Вторник,Будни
1007,21,jajo,2021-01-26 10:13:00,2021-01-26 10:44:00,2021-01-26,2021,1,1,10,10,Утро,False,7,31,1,Январь,Вторник,Будни
1008,22,jajo,2021-01-26 17:47:00,2021-01-26 19:16:00,2021-01-26,2021,1,1,17,19,День,False,30,89,3,Январь,Вторник,Будни
1009,23,jajo,2021-01-26 23:36:00,2021-01-27 00:49:00,2021-01-26,2021,1,1,23,0,Вечер,False,16,73,2,Январь,Вторник,Будни
1010,24,jajo,2021-01-27 02:04:00,2021-01-27 02:48:00,2021-01-27,2021,1,2,2,2,Ночь,False,11,44,1,Январь,Среда,Будни
1011,25,jajo,2021-01-27 04:16:00,2021-01-27 04:16:00,2021-01-27,2021,1,2,4,4,Ночь,False,1,0,1,Январь,Среда,Будни
1012,26,jajo,2021-01-27 06:00:00,2021-01-27 06:35:00,2021-01-27,2021,1,2,6,6,Утро,False,10,35,1,Январь,Среда,Будни
1013,27,jajo,2021-01-27 13:27:00,2021-01-27 13:39:00,2021-01-27,2021,1,2,13,13,День,False,3,12,1,Январь,Среда,Будни
1014,28,jajo,2021-01-27 15:21:00,2021-01-27 15:21:00,2021-01-27,2021,1,2,15,15,День,False,1,0,1,Январь,Среда,Будни
1015,29,jajo,2021-01-27 17:39:00,2021-01-27 18:21:00,2021-01-27,2021,1,2,17,18,День,False,10,42,2,Январь,Среда,Будни
1016,30,jajo,2021-01-27 19:49:00,2021-01-27 20:17:00,2021-01-27,2021,1,2,19,20,Вечер,False,7,28,2,Январь,Среда,Будни
1017,31,jajo,2021-01-28 13:22:00,2021-01-28 14:35:00,2021-01-28,2021,1,3,13,14,День,False,19,73,2,Январь,Четверг,Будни
1018,32,jajo,2021-01-28 15:40:00,2021-01-28 18:16:00,2021-01-28,2021,1,3,15,18,День,False,40,156,4,Январь,Четверг,Будни
1019,33,jajo,2021-01-28 21:50:00,2021-01-28 21:59:00,2021-01-28,2021,1,3,21,21,Вечер,False,2,9,1,Январь,Четверг,Будни
1020,34,jajo,2021-01-28 22:32:00,2021-01-28 23:16:00,2021-01-28,2021,1,3,22,23,Вечер,False,9,44,2,Январь,Четверг,Будни
1021,35,jajo,2021-01-29 06:00:00,2021-01-29 08:04:00,2021-01-29,2021,1,4,6,8,Утро,False,37,124,3,Январь,Пятница,Будни
1022,36,jajo,2021-01-29 09:28:00,2021-01-29 11:58:00,2021-01-29,2021,1,4,9,11,Утро,False,59,150,3,Январь,Пятница,Будни
1023,37,jajo,2021-01-29 13:11:00,2021-01-29 14:57:00,2021-01-29,2021,1,4,13,14,День,False,21,106,2,Январь,Пятница,Будни
1024,38,jajo,2021-01-29 15:31:00,2021-01-29 15:31:00,2021-01-29,2021,1,4,15,15,День,False,1,0,1,Январь,Пятница,Будни
1025,39,jajo,2021-01-29 16:47:00,2021-01-29 18:43:00,2021-01-29,2021,1,4,16,18,День,False,51,116,3,Январь,Пятница,Будни
1026,40,jajo,2021-01-29 20:49:00,2021-01-30 03:29:00,2021-01-29,2021,1,4,20,3,Вечер,False,103,400,8,Январь,Пятница,Будни
1027,41,jajo,2021-01-30 04:23:00,2021-01-30 05:20:00,2021-01-30,2021,1,5,4,5,Ночь,True,20,57,2,Январь,Суббота,Выходные
1028,42,jajo,2021-01-30 07:44:00,2021-01-30 07:44:00,2021-01-30,2021,1,5,7,7,Утро,True,1,0,1,Январь,Суббота,Выходные
1029,43,jajo,2021-01-30 09:36:00,2021-01-30 10:30:00,2021-01-30,2021,1,5,9,10,Утро,True,17,54,2,Январь,Суббота,Выходные
1030,44,jajo,2021-01-30 12:56:00,2021-01-30 14:02:00,2021-01-30,2021,1,5,12,14,День,True,26,66,3,Январь,Суббота,Выходные
1031,45,jajo,2021-01-30 14:57:00,2021-01-30 20:57:00,2021-01-30,2021,1,5,14,20,День,True,131,360,7,Январь,Суббота,Выходные
1032,46,jajo,2021-01-31 08:15:00,2021-01-31 09:33:00,2021-01-31,2021,1,6,8,9,Утро,True,14,78,2,Январь,Воскресенье,Выходные
1033,47,jajo,2021-01-31 10:40:00,2021-01-31 19:09:00,2021-01-31,2021,1,6,10,19,Утро,True,178,509,10,Январь,Воскресенье,Выходные
1034,48,jajo,2021-01-31 19:46:00,2021-01-31 20:27:00,2021-01-31,2021,1,6,19,20,Вечер,True,17,41,2,Январь,Воскресенье,Выходные
1035,49,jajo,2021-01-31 21:01:00,2021-01-31 23:58:00,2021-01-31,2021,1,6,21,23,Вечер,True,68,177,3,Январь,Воскресенье,Выходные
1036,1,jonocole,2021-01-01 00:02:00,2021-01-01 01:06:00,2021-01-01,2021,1,4,0,1,Ночь,False,17,64,2,Январь,Пятница,Будни
1037,2,jonocole,2021-01-01 11:28:00,2021-01-01 11:47:00,2021-01-01,2021,1,4,11,11,Утро,False,5,19,1,Январь,Пятница,Будни
1038,3,jonocole,2021-01-01 17:21:00,2021-01-01 17:26:00,2021-01-01,2021,1,4,17,17,День,False,2,5,1,Январь,Пятница,Будни
1039,4,jonocole,2021-01-01 19:59:00,2021-01-01 20:02:00,2021-01-01,2021,1,4,19,20,Вечер,False,2,3,2,Январь,Пятница,Будни
